0, 1.0537e-05, 3.7004e-06
0, 8.72293e-06, -1.54203e-06
1, 2.79119e-05, 1.41478e-05
0, 1.67707e-05, 2.0514e-05
0, 2.52343e-05, 5.88572e-06
0, 1.63501e-05, 5.99336e-06
1, 3.50228e-05, 1.60935e-05
0, 2.17568e-05, 1.88565e-05
0, 3.43287e-05, 4.59963e-06
0, 3.85233e-05, -7.49057e-06
0, 4.06446e-05, -1.39815e-05
0, 5.40598e-05, 9.74921e-06
0, 5.3966e-05, 1.1495e-05
0, 3.88826e-05, 1.861e-07
0, 3.6354e-05, 3.01883e-06
0, 3.28205e-05, -4.27422e-07
0, 1.90484e-05, -8.9479e-06
1, 2.84596e-05, -1.05582e-05
0, 1.35652e-05, -9.39992e-06
0, 1.30067e-05, -6.04248e-06
1, 3.1672e-05, 8.61963e-06
0, 1.25678e-05, 1.46576e-05
0, 1.36532e-05, 9.14504e-06
0, 1.93987e-05, 6.26855e-06
0, 1.93982e-05, 3.96988e-06
0, 1.88759e-05, -1.06193e-06
1, 4.38043e-05, -4.35532e-06
0, 1.54378e-05, -6.08946e-06
0, 3.01375e-05, -4.9862e-06
0, 2.04806e-05, -1.09253e-05
1, 2.53556e-05, -3.43258e-06
0, 1.18113e-05, -6.70885e-07
0, 1.98053e-05, -1.49769e-06
0, 1.72392e-05, -1.65117e-07
0, 1.53303e-05, 4.78046e-07
0, 1.57216e-05, -4.3704e-07
0, 1.06571e-05, 7.35872e-07
1, 1.90843e-05, 1.98804e-06
0, 1.27848e-05, 1.21636e-06
0, 2.16699e-05, -1.63198e-06
0, 1.26301e-05, -1.0609e-05
0, 1.15804e-05, -5.2875e-06
0, 1.07496e-05, -9.92815e-06
1, 5.71304e-05, 9.84531e-06
0, 1.3901e-05, 6.15035e-06
0, 1.43381e-05, -1.24543e-06
0, 2.28194e-05, -4.43773e-07
0, 3.53898e-05, 2.17517e-07
0, 2.56844e-05, 2.53393e-06
0, 2.36695e-05, 6.88437e-06
0, 2.43383e-05, 2.70254e-06
0, 2.6037e-05, -3.14616e-06
0, 2.91591e-05, -7.52251e-07
0, 3.44477e-05, 8.62637e-06
0, 3.21143e-05, 8.48461e-06
0, 1.90508e-05, 5.36784e-06
1, 2.32811e-05, 4.10318e-06
1, 2.65471e-05, 4.60418e-06
0, 1.79505e-05, -1.24211e-06
0, 2.19847e-05, -4.44013e-08
0, 1.79188e-05, 1.32076e-06
1, 2.5825e-05, -5.88221e-06
1, 1.90298e-05, -1.0656e-05
0, 1.34654e-05, -1.81606e-05
0, 1.3707e-05, -1.50905e-05
0, 1.44046e-05, -1.5838e-06
0, 1.45623e-05, -2.03783e-06
1, 3.07954e-05, -2.15155e-05
0, 1.99594e-05, -2.14659e-05
0, 3.26206e-05, -1.39468e-06
0, 2.65185e-05, 1.38496e-05
0, 1.36047e-05, 1.11869e-05
1, 3.09349e-05, -1.28784e-05
1, 2.34961e-05, -1.73594e-05
0, 1.98647e-05, 3.6517e-06
0, 2.29654e-05, 5.70565e-06
0, 2.29021e-05, -4.71874e-06
0, 2.16062e-05, -1.43478e-05
0, 1.40239e-05, -5.26668e-06
1, 2.68701e-05, 5.05005e-06
0, 1.45108e-05, 3.57384e-06
0, 1.71726e-05, -1.13054e-06
0, 1.59798e-05, 1.58259e-06
0, 1.18009e-05, 5.73246e-06
1, 2.33685e-05, -6.30333e-06
1, 1.30332e-05, -1.13522e-05
0, 1.37735e-05, -1.89855e-05
0, 2.91228e-05, -1.45952e-05
0, 4.88379e-05, -1.36921e-06
0, 2.98453e-05, 4.60815e-06
0, 1.41823e-05, 4.75061e-06
1, 1.97546e-05, 1.81599e-06
0, 9.83216e-06, 1.62986e-06
0, 1.3268e-05, -2.53269e-06
0, 1.18193e-05, -1.28237e-05
1, 2.67569e-05, 7.32068e-06
0, 1.27556e-05, 1.29935e-05
0, 1.85559e-05, 8.46526e-06
0, 2.53462e-05, 1.78366e-06
0, 1.71817e-05, 3.18466e-06
0, 1.0764e-05, 1.07557e-05
1, 3.31902e-05, 5.8053e-06
1, 1.722e-05, 1.48201e-06
0, 1.08296e-05, 3.25646e-06
0, 2.41928e-05, -2.08717e-07
0, 3.72797e-05, 7.76753e-06
0, 3.85807e-05, 7.67094e-06
0, 3.25297e-05, 3.89198e-06
0, 3.39582e-05, -1.05577e-06
0, 3.23217e-05, -6.21248e-06
0, 2.07102e-05, -3.04673e-06
1, 4.48588e-05, 9.29131e-06
0, 2.33492e-05, 8.11452e-06
0, 2.63243e-05, 7.16688e-06
0, 2.84518e-05, 2.92091e-06
0, 2.46813e-05, 8.24546e-06
0, 1.97932e-05, 3.01422e-06
0, 2.21307e-05, -3.73903e-06
0, 1.76926e-05, -3.86136e-06
1, 2.57824e-05, 1.65682e-05
1, 1.63281e-05, 1.03751e-05
0, 6.19843e-06, 9.61856e-06
0, 6.31855e-06, 1.00678e-05
1, 1.63813e-05, 1.02921e-05
0, 1.10748e-05, 6.60462e-06
1, 4.10235e-05, 2.03204e-05
0, 2.03592e-05, -5.19405e-06
0, 3.12962e-05, -2.1367e-05
0, 3.43819e-05, -7.23901e-06
0, 3.09921e-05, 4.67234e-06
0, 2.52016e-05, 6.30273e-06
0, 1.23572e-05, -6.15981e-07
1, 8.03279e-06, -5.38705e-06
1, 2.08578e-05, -7.42133e-06
0, 6.7858e-06, 1.25706e-06
1, 1.19902e-05, 3.81004e-07
0, 1.0028e-05, -3.63242e-07
0, 1.66811e-05, -6.84447e-08
0, 1.08389e-05, -1.03722e-06
1, 1.84729e-05, -5.61779e-06
0, 1.09774e-05, -1.13729e-05
0, 1.16732e-05, -4.27378e-06
0, 6.43236e-06, -3.56474e-06
1, 5.92056e-05, -1.36506e-06
0, 7.10441e-06, -1.21229e-06
0, 1.23961e-05, -4.52538e-06
0, 1.20817e-05, -5.10587e-06
1, 2.63212e-05, -1.01692e-05
0, 1.49816e-05, 5.44264e-07
0, 2.04707e-05, 3.77385e-06
0, 2.57322e-05, -7.97864e-07
0, 3.44601e-05, -8.33981e-06
0, 3.95544e-05, -3.6068e-06
0, 4.12099e-05, 6.85808e-06
0, 4.01867e-05, 1.42183e-05
0, 3.89088e-05, 1.41857e-05
0, 4.37992e-05, 3.79242e-06
0, 4.72725e-05, -6.41078e-06
0, 4.59366e-05, -9.9786e-06
0, 4.69609e-05, -4.51581e-07
0, 4.59704e-05, 1.1434e-05
0, 4.29752e-05, 7.88769e-06
0, 3.90424e-05, -5.33969e-06
0, 3.64927e-05, -1.89021e-05
0, 3.26265e-05, -1.32218e-05
0, 3.0841e-05, -3.35352e-06
0, 3.17859e-05, 2.60885e-06
0, 3.67954e-05, -3.35966e-06
0, 2.12448e-05, -1.90177e-05
1, 3.14966e-05, 5.28775e-06
0, 1.27055e-05, 1.43892e-05
0, 1.87212e-05, 1.65909e-05
0, 1.47734e-05, 5.0021e-06
0, 1.20366e-05, -3.9238e-06
1, 4.01767e-05, -1.74887e-06
0, 1.18428e-05, 1.02568e-06
0, 1.82909e-05, -7.06119e-06
0, 1.44216e-05, -4.38302e-06
1, 2.30052e-05, 2.70106e-06
0, 1.31595e-05, -4.19266e-06
0, 1.72772e-05, -1.64518e-06
0, 1.16919e-05, 5.35015e-06
1, 1.81181e-05, 5.41716e-06
0, 1.31037e-05, 2.90063e-06
0, 2.32922e-05, 1.92454e-06
0, 2.17948e-05, -3.69852e-06
0, 2.07541e-05, -2.25611e-05
0, 1.53946e-05, -2.32669e-05
1, 4.30465e-05, 5.39708e-07
0, 1.30745e-05, 1.39454e-05
0, 1.43819e-05, 1.24863e-05
0, 1.09797e-05, 3.85353e-06
1, 1.56648e-05, -4.52695e-06
0, 1.11966e-05, -7.96508e-06
0, 1.15143e-05, -4.48989e-06
1, 3.0882e-05, -8.09404e-06
0, 1.16483e-05, 3.82052e-06
0, 1.22823e-05, 8.58957e-06
1, 2.4469e-05, 3.82164e-06
0, 1.27947e-05, 5.335e-06
0, 1.66379e-05, 1.91233e-05
0, 1.03462e-05, 5.83067e-06
1, 2.58046e-05, -3.83102e-06
0, 9.95286e-06, -7.58502e-06
0, 1.19926e-05, -2.70379e-06
1, 2.97063e-05, 6.06863e-06
0, 1.6866e-05, 2.82734e-06
0, 2.39551e-05, 5.12057e-06
0, 1.7837e-05, 9.18367e-06
1, 2.94921e-05, 5.57207e-06
1, 2.76218e-05, 4.14887e-06
0, 1.6272e-05, 1.70446e-06
1, 3.24565e-05, 6.43035e-06
0, 1.09782e-05, 9.52823e-06
1, 1.85303e-05, 1.00898e-05
0, 8.39359e-06, 1.02326e-05
0, 9.96044e-06, 1.50799e-06
0, 9.06642e-06, -1.72624e-06
1, 3.42616e-05, 8.49013e-06
0, 1.07605e-05, 3.41659e-06
0, 1.07192e-05, 1.08778e-07
0, 1.31186e-05, 6.53788e-06
0, 1.34587e-05, 1.53991e-05
1, 2.21474e-05, 1.19006e-05
1, 3.3125e-05, 1.13399e-05
0, 2.2303e-05, -4.5181e-06
0, 2.48634e-05, -1.50412e-05
0, 1.61984e-05, -1.83702e-05
1, 1.75782e-05, -1.1948e-05
1, 3.25047e-05, 8.52552e-06
0, 1.13915e-05, 1.02736e-05
0, 1.31319e-05, 7.26548e-06
0, 9.16466e-06, 3.64622e-06
1, 1.80815e-05, 2.43673e-06
0, 7.53589e-06, -9.26671e-07
